UpOctUL,UpOctDL,ConnMean,AttOutExecInterXn,SuccOutInterXn,ULMeanNL,MaxTxPower,TransRateMean,RSRP,RSRQ,Label
15751.9,236749,13,200,18,-91,243,252,-89,-12,4
6368.37,50925.5,12,186,171,-130,325,243,-92,-13,2
56486.6,454383,14,190,172,-89,326,239,-93,-13,3
1118.82,16664.6,8,114,12,-85,216,225,-92,-13,4
41502.8,334696,9,132,129,-111,149,171,-108,-15,1
8152.6,66578.8,7,116,105,-129,233,208,-97,-13,0
34481.5,279376,9,132,131,-126,255,232,-93,-13,0
27349.4,218025,6,92,89,-116,163,70,-121,-17,1
33086.8,265237,8,120,110,-132,157,160,-107,-15,1
13053.8,104969,9,146,143,-111,151,218,-94,-13,1
38570.9,307704,10,150,149,-120,148,185,-100,-14,1
19673.7,159958,8,122,114,-124,204,223,-96,-13,0
1717.74,13909.4,6,90,87,-114,153,209,-100,-14,1
46514,365461,12,173,164,-114,344,258,-87,-12,2
3424.79,27614.1,6,85,79,-121,136,228,-94,-13,1
33559.6,263401,8,123,123,-112,259,244,-89,-13,0
39190.4,311102,11,153,149,-128,341,259,-91,-13,2
7700.79,62200.3,7,106,99,-121,137,169,-107,-15,1
39920,324929,8,130,121,-115,164,154,-106,-15,1
6269.84,49427.1,11,171,166,-115,345,257,-89,-12,2
57509.6,460871,11,164,153,-126,220,184,-103,-14,0
3338.03,50354.7,11,165,39,-87,241,191,-100,-14,4
2241.71,17538,7,109,99,-114,160,205,-98,-14,1
36079.3,543510,13,178,64,-107,235,190,-99,-14,4
54664,437921,15,196,181,-130,320,223,-94,-13,2
30530.6,248430,12,190,179,-132,322,214,-96,-13,2
6850.7,54985.9,7,93,90,-136,168,193,-103,-14,1
41392.4,329264,10,161,154,-109,234,241,-91,-13,0
19307.5,155040,14,208,191,-120,238,230,-95,-13,0
18258.3,141163,10,148,135,-88,303,243,-90,-13,3
6760.44,55108.4,8,127,117,-142,267,228,-90,-13,0
28765.1,430579,9,137,48,-105,200,243,-92,-13,4
28355,226378,7,102,100,-128,165,199,-98,-14,1
11771.6,177473,10,154,56,-91,239,235,-93,-13,4
27726,225169,13,194,190,-115,316,249,-91,-13,2
9024.77,71797,10,167,164,-88,310,235,-91,-13,3
60654.1,480886,10,150,150,-90,337,254,-87,-12,3
15699.6,123261,10,155,142,-89,327,233,-93,-13,3
66290.3,544009,13,186,171,-93,315,251,-91,-13,3
2193.41,17740.4,8,137,127,-113,156,184,-101,-14,1
24996.6,202517,11,168,154,-122,132,163,-105,-14,1
12302,100306,8,111,102,-127,170,159,-106,-15,1
28901.4,231658,8,114,108,-116,137,169,-106,-15,1
9466.62,75930.3,10,148,141,-133,363,284,-89,-13,2
19636.3,155953,11,157,156,-131,167,176,-106,-15,1
3212.68,47930.1,10,150,31,-98,228,227,-92,-13,4
6565.85,98382.1,9,124,34,-103,266,275,-88,-12,4
19665.6,160558,9,151,144,-124,226,239,-91,-13,0
47803.9,378951,13,194,193,-123,234,272,-89,-12,0
58883.1,470333,11,170,159,-92,334,248,-91,-13,3
8916.17,70044.7,10,150,137,-115,246,236,-91,-13,0
5587.13,83518.3,12,172,36,-91,219,248,-93,-13,4
47476.4,380825,9,126,122,-119,112,137,-111,-15,1
13756,111469,10,140,136,-128,265,227,-94,-13,0
68167.4,550576,12,191,176,-104,338,243,-91,-13,3
7388.41,59339,13,211,208,-114,328,252,-92,-13,2
15093.6,120351,8,113,110,-110,160,208,-96,-13,1
44587.1,355353,10,157,142,-89,336,233,-95,-13,3
25843.2,204756,9,121,118,-127,267,221,-93,-13,0
34521.4,275885,8,113,106,-106,145,191,-100,-14,1
39066.8,316714,10,141,128,-116,321,237,-92,-13,2
52670.6,415019,11,150,145,-94,328,222,-94,-13,3
40911.1,326549,10,151,145,-127,234,219,-95,-13,0
55301.8,445769,11,171,155,-115,239,238,-91,-13,0
51214.4,403864,10,145,135,-113,160,234,-95,-13,1
16428.6,135172,10,146,137,-116,322,269,-90,-12,2
6231.05,93766.2,11,151,58,-91,231,241,-93,-13,4
7680.42,60520.1,13,181,163,-133,247,225,-90,-13,0
2652.86,21471.2,11,169,156,-129,335,249,-89,-12,2
33898.1,269414,11,166,151,-111,233,206,-98,-14,0
22415.6,179909,13,201,190,-122,340,249,-89,-12,2
53885.8,423959,12,199,194,-126,222,190,-100,-14,0
55589.3,449047,14,226,214,-105,343,231,-93,-13,3
34562.5,279006,13,214,195,-116,316,226,-94,-13,2
67073.3,537827,16,266,242,-123,326,250,-90,-12,2
34973.3,276508,7,100,92,-113,149,180,-104,-15,1
30820,245633,10,172,157,-112,166,162,-105,-15,1
21250.6,168399,11,162,157,-124,317,246,-90,-12,2
30968.1,251272,9,136,124,-121,232,253,-93,-13,0
4135.71,32852.9,7,107,107,-125,163,206,-100,-14,1
8846.3,70545.9,8,126,122,-134,247,202,-99,-14,0
25441.5,205431,12,187,175,-110,239,245,-91,-12,0
12982.5,102725,11,154,140,-127,169,224,-95,-13,1
85179.2,675265,14,217,196,-140,337,254,-89,-12,2
37094.5,295019,13,205,192,-117,327,285,-88,-12,2
15961.4,126122,13,200,198,-109,246,244,-89,-12,0
1349.29,10770.7,5,74,67,-136,151,169,-101,-14,1
22361.6,332988,12,178,25,-106,238,196,-98,-14,4
48660.8,386121,12,167,159,-114,257,226,-95,-13,0
9512.04,75436,9,122,119,-129,230,240,-92,-13,0
40427.4,322075,12,200,194,-136,147,150,-109,-15,1
6764.53,102391,10,146,68,-97,252,238,-93,-13,4
55855.9,460657,11,161,146,-84,313,234,-92,-13,3
24779.3,372094,9,126,6,-90,241,164,-105,-15,4
41056.9,332470,14,213,206,-84,315,234,-90,-13,3
13059.7,195666,10,151,45,-87,244,231,-96,-14,4
25404.7,202286,11,169,168,-114,335,232,-91,-13,2
27356.6,218262,10,166,157,-93,318,241,-91,-12,3
24716.9,199694,11,170,156,-112,336,225,-96,-13,2
3333.31,26365.1,11,164,153,-114,227,234,-91,-13,0
56134.8,453785,12,164,151,-128,318,259,-87,-12,2
19655.5,159933,14,199,181,-143,333,262,-89,-12,2
7431.38,112313,10,165,74,-98,256,255,-89,-12,4
20550.3,311987,11,171,23,-92,241,227,-95,-13,4
3926.24,31105.8,13,193,178,-128,329,242,-89,-12,2
33425.3,268962,8,112,104,-107,242,230,-92,-13,0
20297.1,302274,10,141,37,-99,277,218,-96,-13,4
40667.4,322684,12,197,196,-91,309,225,-94,-13,3
15545.8,126766,15,230,215,-110,336,250,-92,-13,2
59626.8,481398,14,203,202,-120,346,225,-92,-13,2
3798.13,57097.7,12,159,50,-88,253,243,-91,-13,4
31887,254080,14,190,173,-116,350,237,-94,-13,2
38209.9,303495,9,146,143,-114,147,175,-104,-15,1
23080.5,186044,11,157,154,-90,336,262,-90,-13,3
54261.5,432806,15,219,210,-118,299,251,-90,-12,3
5805.54,45688.4,10,148,144,-113,249,234,-93,-13,0
6780.18,102035,11,171,37,-93,225,197,-98,-14,4
5953.94,47727.1,11,179,168,-114,234,237,-90,-13,0
11591.6,95224.5,5,73,69,-119,162,144,-107,-15,1
12113,96615.5,7,117,113,-125,127,168,-104,-15,1
3619.26,54099.2,8,114,18,-101,227,234,-92,-13,4
64819.8,519189,16,238,232,-122,326,241,-89,-12,2
11792,176801,12,171,65,-98,255,228,-93,-13,4
52345.6,421760,9,112,109,-108,266,250,-90,-13,0
45796.4,366508,12,193,191,-123,227,242,-93,-13,0
8272.19,125329,11,174,38,-88,257,232,-92,-13,4
8671.79,69390.7,17,257,249,-99,326,245,-89,-12,3
20757.2,166129,11,172,167,-124,340,254,-88,-13,2
53938.8,436005,10,149,144,-89,336,245,-91,-13,3
4869.55,38400.7,9,166,164,-108,245,206,-98,-14,0
41673,337494,8,125,117,-116,115,128,-112,-15,1
59085.5,481640,10,159,159,-113,138,134,-112,-16,1
20398.5,306527,13,192,65,-96,233,242,-92,-13,4
3231.9,48672.5,11,169,79,-90,235,200,-97,-13,4
51837.4,413780,10,158,148,-134,218,195,-97,-14,0
20739,165718,8,124,118,-109,194,282,-89,-12,1
11387,90968.2,8,119,108,-110,149,183,-101,-14,1
3122.59,24583,11,176,168,-124,335,278,-88,-12,2
6873.51,103932,9,132,15,-91,264,270,-89,-12,4
47388.5,375405,12,189,174,-117,273,261,-87,-12,0
9648.24,145900,11,183,49,-101,224,223,-96,-13,4
29533.3,240383,7,110,104,-107,159,184,-102,-14,1
20093.4,303493,9,133,63,-99,252,193,-101,-14,4
3368.14,27203.1,13,198,197,-93,344,256,-88,-12,3
56288.8,458971,11,162,147,-118,314,261,-90,-12,2
45550.1,363374,12,164,162,-88,332,228,-93,-13,3
4926.48,73317.8,11,140,36,-93,221,177,-105,-15,4
6160.46,92548.1,9,127,12,-96,226,215,-98,-13,4
8814.83,69470.8,9,125,118,-128,160,166,-104,-15,1
24420.8,363860,11,170,50,-97,246,222,-95,-13,4
23868.8,359207,11,180,46,-90,236,206,-99,-14,4
5939.85,88464.4,13,190,11,-91,244,207,-96,-13,4
5708.39,45751.7,7,122,112,-127,255,190,-101,-14,0
36735.7,296356,13,161,156,-113,324,266,-89,-12,2
2463.63,19563.6,9,148,144,-112,158,208,-99,-14,1
6741.95,53219.6,11,154,149,-84,326,271,-88,-12,3
3620.59,53984.5,13,192,18,-96,227,254,-88,-12,4
69215.3,555671,17,274,260,-119,326,272,-88,-12,2
1135.06,16915.4,8,110,25,-91,241,223,-96,-13,4
37754.6,301762,8,129,120,-111,165,233,-94,-13,1
4503.24,66949.1,6,81,4,-95,242,210,-98,-14,4
17407.9,137435,13,213,194,-87,314,267,-89,-12,3
45103.5,366986,8,123,117,-115,155,112,-114,-16,1
48994.3,385222,10,142,130,-95,304,254,-90,-12,3
22220.4,329270,8,125,60,-98,243,228,-94,-13,4
12487.3,99800.1,8,120,120,-108,248,246,-92,-13,0
9457.42,76039,6,90,85,-136,170,115,-116,-16,1
55672.1,455774,14,184,182,-89,358,227,-95,-13,3
70421.6,559973,13,204,193,-114,334,220,-95,-13,2
6827.47,53569.4,11,146,140,-110,232,181,-103,-14,0
26629.4,215899,8,114,106,-139,121,104,-116,-16,1
53139,423735,10,156,142,-86,340,252,-90,-13,3
7946.92,63247.1,7,108,105,-120,112,200,-98,-14,1
3353.74,26640.3,12,170,168,-113,219,250,-91,-13,0
3594.12,53972.6,11,161,66,-101,234,239,-91,-13,4
23178,187440,10,135,135,-125,155,185,-101,-14,1
10741.8,85327.7,12,196,191,-112,229,207,-97,-14,0
34471.5,278547,12,192,187,-112,332,250,-88,-13,2
31053.4,250509,15,215,206,-87,331,252,-89,-12,3
8503.59,68505.8,7,112,103,-130,139,175,-102,-14,1
7707.45,61173.1,14,189,187,-138,323,257,-89,-12,2
20668.2,309372,13,209,30,-94,246,206,-96,-13,4
30879.7,457806,10,166,73,-89,264,200,-99,-14,4
4281.38,34196.3,5,80,75,-110,134,176,-104,-15,1
22385.1,181888,7,99,99,-114,162,120,-112,-15,1
4242.05,63226.2,9,137,6,-94,237,198,-99,-14,4
76185,613460,16,204,189,-112,315,252,-91,-13,2
36371.2,535101,12,185,15,-98,232,203,-99,-14,4
35830.5,284379,15,228,228,-91,322,225,-93,-13,3
70299.5,571538,15,238,233,-85,336,273,-90,-12,3
2994.19,24088.5,11,152,141,-128,147,220,-94,-13,1
38252.7,304499,8,123,121,-112,142,197,-99,-14,1
36437.5,293623,12,201,194,-99,345,273,-86,-12,3
7860.51,63640.6,14,198,178,-89,342,264,-87,-12,3
28615.5,231281,12,160,157,-93,326,246,-91,-12,3
76639.7,624166,15,227,207,-94,308,227,-94,-13,3
61860.9,496276,13,182,175,-86,348,261,-88,-12,3
19995.3,303170,11,150,33,-97,228,218,-96,-13,4
5454.53,45031.8,9,142,129,-112,142,153,-107,-15,1
16389.1,130587,9,138,128,-97,317,232,-92,-13,3
39172.9,312779,14,221,203,-95,314,235,-92,-13,3
43551.5,353069,11,155,143,-113,358,238,-94,-13,2
36535.1,293774,13,203,199,-132,223,211,-98,-14,0
17449,261632,9,124,7,-88,244,208,-98,-14,4
15090.6,228140,12,181,82,-91,250,204,-96,-13,4
23317.8,185391,9,135,132,-107,229,179,-100,-14,0
16119.8,132917,7,110,108,-116,143,153,-108,-15,1
6082.29,48666.7,11,157,142,-108,319,257,-88,-12,2
28700.2,426074,9,145,18,-103,259,229,-94,-13,4
50758.3,408772,8,123,123,-107,160,213,-98,-13,1
8045.75,64897.4,10,154,140,-100,312,267,-87,-12,3
15302.2,121523,8,118,107,-120,131,181,-101,-14,1
9407.66,76557.4,12,167,161,-117,227,223,-95,-13,0
7473.7,111487,10,152,55,-98,248,280,-88,-12,4
29680.9,239650,6,91,84,-132,148,207,-100,-14,1
21046.2,165869,9,143,137,-89,319,242,-90,-12,3
68036.6,542574,13,179,178,-118,359,255,-91,-13,2
1647.04,25000.7,11,157,66,-95,224,246,-93,-13,4
16781.5,137993,9,139,132,-122,318,232,-95,-13,2
17916,144590,13,197,184,-87,324,213,-96,-14,3
3316.46,49717,11,180,30,-93,243,227,-96,-14,4
8184.95,123243,10,150,41,-86,208,198,-99,-14,4
7149.49,108474,9,142,6,-91,242,204,-100,-14,4
6836.56,54795.2,12,191,186,-97,321,241,-91,-13,3
39705.6,315075,14,199,187,-88,334,257,-90,-12,3
13107.2,195209,9,150,25,-90,224,261,-90,-13,4
59102.4,474484,14,255,231,-125,335,260,-87,-12,2
36341.7,288467,11,147,135,-126,151,193,-101,-14,1
22412.9,178089,7,107,100,-124,209,252,-91,-13,0
28234.4,225222,13,190,175,-122,338,244,-90,-12,2
18330.9,146026,17,290,287,-94,334,258,-87,-12,3
66426,528138,14,217,196,-110,310,258,-89,-12,2
5949.14,46474.8,11,178,167,-130,229,209,-97,-14,0
25584.1,202734,15,222,211,-91,329,213,-97,-14,3
39012.8,313013,11,166,155,-121,350,232,-92,-13,3
7135.58,56736.1,13,183,169,-137,325,238,-90,-12,2
85032.7,686702,15,217,205,-113,346,243,-92,-13,2
34910.3,279867,12,191,183,-105,227,236,-93,-13,0
38716.5,313989,12,169,168,-85,346,242,-91,-13,3
52668.7,422834,11,170,162,-93,323,232,-92,-13,3
39719.1,312651,12,182,180,-120,229,180,-102,-14,0
3629.07,54151.5,12,188,26,-94,266,205,-98,-14,4
21475.9,171643,9,120,118,-142,341,233,-91,-12,2
56788.3,454723,16,230,216,-87,344,260,-87,-12,3
46897.6,376991,12,198,189,-116,246,240,-92,-13,0
40419.4,608578,14,206,88,-98,235,196,-96,-14,4
17220.6,134766,10,149,142,-132,207,220,-95,-13,0
53079.2,423215,11,176,161,-114,145,216,-95,-13,1
37470.9,292343,15,221,202,-92,321,255,-91,-13,3
6552.83,98030.6,11,174,43,-95,258,248,-91,-12,4
4367.26,34099.8,8,118,115,-128,229,224,-94,-13,0
12962.8,102925,12,178,167,-122,332,225,-94,-13,2
8988.71,72033.5,11,164,160,-99,348,239,-93,-13,3
1566.05,23772.7,11,161,43,-93,233,240,-93,-13,4
12938.2,102649,11,177,166,-121,151,181,-103,-14,1
12931.2,103100,12,169,155,-107,258,184,-103,-14,0
14568,114797,17,231,221,-87,358,256,-93,-13,3
25514.5,200866,12,160,159,-92,349,204,-97,-13,3
11912.7,179926,7,105,12,-91,248,208,-100,-14,4
44156.5,351987,12,174,170,-120,334,231,-94,-13,2
23759.6,188749,16,237,219,-92,353,231,-93,-13,3
2842.19,23332,10,143,138,-109,163,217,-97,-13,1
47682.7,373284,12,184,173,-127,302,280,-86,-12,2
63115.4,502837,11,144,132,-89,335,273,-89,-12,3
3060.58,46106.8,10,140,26,-106,231,228,-94,-13,4
2071.28,31271.5,7,107,51,-94,245,269,-88,-12,4
30984.3,254652,8,122,110,-118,122,181,-102,-14,1
5130.48,41202.9,9,134,127,-89,314,250,-93,-13,3
23342,188422,13,183,168,-119,236,215,-98,-14,0
24420.1,194684,10,156,144,-126,355,230,-91,-13,2
20170.4,164026,12,202,190,-133,128,168,-106,-15,1
2352.44,18622.9,8,115,105,-138,239,236,-94,-13,0
18825.2,150747,14,205,193,-91,338,255,-90,-13,3
58133.2,477943,11,182,176,-94,337,252,-92,-13,3
14886.7,120827,7,102,92,-109,151,212,-97,-14,1
20852,165764,13,197,184,-126,341,227,-95,-13,2
9928.34,77915.8,11,159,146,-104,339,248,-89,-12,3
76873.6,609094,13,221,219,-119,151,186,-100,-14,1
39104.9,315152,10,141,127,-114,315,227,-94,-13,2
11714.2,89893.8,12,187,179,-107,337,256,-88,-12,2
51796.9,413163,9,146,142,-118,339,261,-90,-12,2
21643.3,173028,7,106,98,-139,242,213,-93,-13,0
9121.3,137036,11,155,64,-90,232,236,-91,-13,4
4219.66,63208.1,14,195,10,-91,230,261,-90,-12,4
16539.9,134205,13,215,204,-124,328,263,-87,-12,2
10466.6,156988,12,200,53,-101,252,261,-89,-13,4
15911.6,128318,13,190,179,-87,354,250,-92,-13,3
33600.7,277259,10,142,138,-83,338,251,-89,-12,3
55765.5,444590,16,254,247,-122,342,245,-90,-12,2
36771.2,293969,11,161,149,-147,347,267,-89,-12,2
49553.8,397112,15,205,205,-128,338,233,-89,-12,2
26308.6,210245,12,176,167,-110,227,193,-100,-14,0
20025.2,157979,9,145,135,-120,265,258,-92,-13,0
21126.5,168056,12,206,201,-94,334,233,-93,-13,3
41667.3,334719,8,110,99,-110,143,149,-109,-15,1
28389.7,231107,10,132,123,-126,256,211,-98,-14,0
15602.5,123360,6,89,81,-117,148,156,-107,-15,1
6369.04,50331.6,8,114,113,-107,144,239,-95,-13,1
38769.8,308882,14,210,191,-141,321,266,-90,-12,2
5644.3,45237,10,155,141,-144,254,259,-89,-12,0
16195.4,126068,11,164,164,-124,251,246,-88,-12,0
42794.2,333183,13,189,181,-84,328,260,-89,-12,3
9680.39,76513.7,8,101,97,-107,241,226,-91,-13,0
6269.64,93927.8,9,132,10,-101,250,262,-90,-12,4
10547.1,82962.7,8,114,105,-124,264,230,-96,-13,0
9705.1,147010,8,123,3,-95,230,222,-96,-13,4
10415.8,82905.3,13,222,213,-95,325,243,-93,-13,3
50517.2,405827,9,139,132,-115,156,200,-100,-14,1
80335.1,645287,13,201,188,-93,316,217,-94,-13,3
7775.39,63184.9,13,212,199,-108,335,236,-91,-13,2
40075.8,317816,12,196,177,-136,341,249,-92,-13,2
4698.74,37362.3,8,126,114,-114,161,154,-107,-15,1
29539.3,233903,13,192,190,-116,224,182,-101,-14,0
40834.9,324570,7,113,104,-116,143,128,-110,-16,1
6323.16,50825,7,111,104,-133,166,204,-99,-14,1
5739.67,86552.2,9,143,58,-94,225,235,-92,-13,4
6711.97,101398,7,107,11,-99,254,217,-95,-13,4
16268.7,128490,7,106,103,-114,168,187,-101,-14,1
31661.2,252194,9,127,118,-110,164,217,-97,-14,1
47282.8,379229,12,175,173,-116,256,256,-91,-13,0
4070.92,33001,14,199,190,-113,318,249,-90,-13,2
71237,571596,16,232,221,-114,327,252,-92,-13,2
11604.1,92627,13,225,211,-124,342,260,-88,-12,2
27164.6,212905,9,136,126,-126,160,186,-102,-14,1
9013.66,73054.6,7,101,99,-136,138,187,-102,-14,1
70878,553299,12,191,189,-93,324,249,-90,-12,3
15177.4,123070,11,164,158,-94,298,235,-95,-13,3
44253.5,354906,9,136,127,-107,263,255,-89,-13,0
8537.09,67254.2,15,181,169,-108,344,213,-97,-13,2
61559.9,489112,14,219,216,-116,339,228,-93,-13,2
17407.6,258872,7,115,45,-100,228,177,-102,-14,4
18924.4,286232,13,189,24,-96,235,242,-90,-12,4
49333.6,398431,9,129,128,-125,245,216,-98,-14,0
40673.4,333092,9,128,123,-110,162,195,-99,-14,1
17176.7,133876,8,114,107,-115,233,264,-89,-13,0
20361.7,305988,8,118,41,-94,252,212,-97,-13,4
41260.2,332555,12,177,162,-119,238,216,-92,-13,0
14924.1,219502,7,105,8,-93,216,240,-91,-13,4
24060.9,193163,11,161,157,-121,156,223,-96,-13,1
19739.9,295631,8,114,17,-92,263,246,-89,-12,4
27438.9,409025,10,130,50,-90,213,211,-98,-14,4
10365.2,85078.6,9,137,126,-116,143,168,-106,-15,1
26020.4,391125,11,174,28,-92,235,224,-95,-14,4
2458.76,19720.7,9,135,126,-88,332,264,-87,-12,3
37906.3,301681,9,150,140,-131,171,177,-104,-15,1
8492.44,67500.1,14,213,209,-89,339,246,-93,-13,3
5764.4,46621.5,10,161,159,-82,327,225,-95,-14,3
22501.9,178025,10,167,153,-127,242,238,-91,-13,0
10471.3,158172,14,210,20,-98,243,182,-100,-14,4
18163.4,144224,10,149,135,-119,236,190,-100,-14,0
4063.1,60300.1,9,135,5,-94,258,236,-93,-13,4
46383.3,374766,10,148,146,-110,238,220,-92,-13,0
9662.82,77152.6,8,118,116,-113,136,208,-97,-13,1
13806.7,209138,10,161,6,-91,237,226,-92,-13,4
11927.1,96968.6,8,119,109,-111,233,244,-90,-12,0
20013.6,300929,7,92,20,-98,227,219,-94,-13,4
21955.2,176030,14,203,186,-88,319,243,-91,-13,3
10777.8,88207.5,10,144,140,-108,358,256,-90,-13,2
55116,438450,11,149,139,-113,255,261,-88,-12,0
43959.5,364198,12,189,179,-110,310,207,-94,-13,2
24519.7,197166,7,108,99,-112,144,263,-88,-12,1
26495.5,211138,9,118,108,-126,147,182,-103,-14,1
69740.3,546050,14,206,203,-90,328,249,-90,-13,3
89872.2,715053,15,225,211,-88,327,220,-95,-13,3
5832.83,87788.7,10,148,69,-91,226,225,-95,-13,4
3551.85,28626.9,12,179,165,-136,230,157,-106,-15,0
12918.2,101961,9,132,128,-120,151,151,-108,-15,1
24313.3,195557,6,77,76,-125,168,181,-100,-14,1
24941.8,197892,12,181,173,-123,228,204,-98,-14,0
4519.74,35958.6,8,114,108,-113,264,251,-88,-12,0
2855.93,42858.5,9,139,17,-93,275,268,-88,-12,4
26859.5,208766,16,235,232,-89,324,250,-91,-13,3
20727.4,309783,8,123,27,-99,220,233,-95,-13,4
3160.05,25391.3,12,200,181,-135,236,239,-93,-13,0
53124.5,431540,13,201,185,-120,253,280,-88,-12,0
3552.41,27826.6,12,184,168,-109,292,251,-91,-13,2
4231.12,33574.4,14,227,223,-119,269,239,-92,-13,0
50956.4,403950,10,164,158,-117,139,151,-107,-15,1
19823.7,158286,12,174,163,-92,302,214,-95,-13,3
14858.3,119187,11,167,159,-126,333,244,-90,-13,2
10046,80036.2,7,120,120,-125,135,97,-117,-16,1
3832.84,30992.4,14,232,230,-86,315,228,-93,-13,3
50599.2,411432,12,194,189,-111,329,264,-90,-12,2
26550.6,214316,5,72,68,-108,151,88,-119,-16,1
6168.29,91971.5,8,113,20,-92,226,200,-99,-14,4
10852.7,161387,11,152,12,-94,251,210,-99,-14,4
35814,288703,7,105,95,-134,244,232,-92,-13,0
21155.8,171681,7,109,102,-110,152,224,-95,-13,1
22541,178114,8,125,116,-117,151,214,-97,-13,1
69659.4,549863,13,222,214,-90,312,244,-92,-13,3
6738.04,54569.4,8,135,123,-118,132,233,-95,-13,1
6550.7,52327.8,11,137,127,-117,221,251,-91,-13,0
48404.1,385264,10,167,158,-124,217,220,-96,-14,0
69368.5,553319,11,176,159,-117,325,268,-88,-12,2
6258,50190.9,11,162,154,-120,355,269,-87,-12,2
27584.8,225986,6,81,80,-122,158,239,-89,-12,1
12098.4,97711.8,11,179,162,-127,170,212,-94,-13,1
34106.2,274200,7,111,106,-122,141,120,-112,-15,1
24211.5,192418,14,229,226,-95,358,219,-95,-13,3
4016.77,32029.7,13,176,163,-117,309,202,-99,-14,2
31358.7,249568,11,157,152,-132,329,264,-91,-13,2
24232.2,362051,11,151,71,-91,258,221,-96,-13,4
46481.9,375725,12,167,163,-108,323,218,-94,-13,3
44420.9,354874,9,128,123,-110,231,173,-103,-14,0
15651.1,126459,11,156,152,-93,339,183,-101,-14,3
2000.57,16087.9,8,108,98,-116,167,249,-92,-13,1
40070.7,324175,9,157,146,-133,149,224,-97,-14,1
11922,94009.5,14,217,216,-119,342,259,-91,-12,2
15848.7,235975,10,158,69,-99,218,207,-98,-14,4
6005.53,90503.8,10,149,74,-103,238,245,-92,-13,4
65420.1,524941,12,185,172,-91,349,258,-91,-13,3
29478.2,444406,10,163,79,-92,235,216,-95,-13,4
8102.32,121685,9,130,34,-99,240,234,-94,-13,4
66695.6,527115,14,212,197,-90,323,219,-93,-13,3
17993.8,143755,10,134,127,-129,267,200,-98,-13,0
8223.19,64775.7,9,126,122,-112,128,143,-109,-15,1
43761,355231,13,213,212,-131,333,247,-91,-13,2
75800.9,600853,14,208,193,-90,337,244,-92,-13,3
10787.9,85414.6,11,169,168,-130,331,237,-95,-13,2
76719.3,615441,14,225,219,-125,321,229,-95,-13,2
15203.8,225439,10,144,68,-97,218,228,-93,-13,4
8676.44,69055,10,162,149,-126,247,166,-105,-15,0
65258.1,515007,13,218,197,-118,324,272,-89,-12,2
9093.81,135550,10,148,48,-97,216,215,-95,-13,4
27652.1,413110,9,145,53,-92,242,251,-89,-12,4
6634.2,51985.2,11,166,153,-87,318,233,-93,-13,3
7499.46,58388,12,179,172,-141,314,237,-90,-12,2
7219.9,58251.4,13,222,205,-89,337,253,-88,-12,3
61666.8,494548,11,141,131,-128,258,228,-92,-13,0
23793.6,193147,14,204,197,-111,329,227,-92,-13,2
3822.19,30265,12,158,146,-105,157,201,-99,-14,1
36067.9,287781,10,134,133,-93,350,256,-88,-12,3
6567.24,98467,9,119,43,-93,221,254,-91,-12,4
31371.5,247914,7,118,112,-127,170,212,-98,-14,1
29232.6,237969,10,141,138,-119,250,232,-94,-13,0
22053,177111,13,205,186,-109,312,254,-91,-13,2
7925.15,118521,11,155,6,-91,249,209,-98,-14,4
14704.7,116779,8,121,116,-111,219,206,-100,-14,0
10239,80441.2,12,181,169,-127,242,173,-102,-14,0
7731.39,61738.6,13,192,178,-129,339,201,-99,-14,2
71978.8,577640,12,187,173,-91,318,217,-94,-13,3
41711.3,327902,13,193,178,-95,334,259,-89,-12,3
